,nsub,xgb_8020_weights,xgb_joblib8020_max_delta_1,xgb_8020_weights_sqrt,xgb_8020_800_est,xgb_joblib8020_max_delta_5,success
4148,6,4,4,4,2,2,3
4149,4,4,4,2,4,4,2
4150,3,6,4,3,4,4,2
4151,3,2,1,1,2,2,3
4152,10,2,2,2,1,2,3
4153,4,2,2,1,2,3,3
4154,12,1,2,2,1,2,3
4155,8,24,2,2,2,2,3
4156,8,24,2,2,2,2,3
4157,3,8,2,2,2,2,3
4158,4,2,1,2,1,2,3
4159,6,2,2,2,2,2,3
4160,3,3,3,3,3,3,1
4161,3,1,1,1,1,1,3
4162,3,1,1,1,1,1,3
4163,8,1,1,8,1,1,2
4164,3,3,3,3,1,3,2
4165,6,6,6,2,6,2,2
4166,6,6,1,1,1,1,2
4167,6,6,1,1,1,1,2
4168,6,6,1,1,1,1,2
4169,6,6,1,6,1,1,2
4170,6,6,6,4,1,6,2
4171,4,12,2,2,2,2,3
4172,8,1,2,2,2,2,3
4173,6,5,1,3,1,5,3
4174,6,5,5,6,1,5,2
4175,6,6,6,24,4,12,2
4176,3,4,4,4,2,2,3
4177,3,3,1,1,2,1,2
4178,3,5,3,3,2,3,2
4179,3,2,2,2,2,2,3
4180,4,2,2,2,2,2,3
4181,4,2,1,2,1,1,3
4182,3,4,2,4,2,2,3
4183,3,3,3,3,3,3,1
4184,8,6,2,2,2,2,3
4185,3,3,3,3,3,3,1
4186,3,2,1,1,1,1,3
4187,8,4,2,2,2,2,3
4188,3,3,3,3,2,3,2
4189,3,3,2,2,2,2,2
4190,4,6,4,4,4,2,2
4191,4,6,4,4,4,2,2
4192,3,3,3,3,3,3,1
4193,3,3,3,3,3,3,1
4194,4,2,1,2,1,1,3
4195,4,2,1,1,1,1,3
4196,4,6,2,6,2,6,3
4197,4,3,2,2,2,2,3
4198,3,1,1,1,3,1,2
4199,8,1,1,1,2,1,3
4200,3,8,2,4,2,2,3
4201,6,2,4,2,2,2,3
4202,6,2,1,2,2,2,3
4203,3,3,3,3,3,3,1
4204,6,4,2,2,2,2,3
4205,24,6,2,2,2,2,3
4206,24,6,2,2,2,2,3
4207,24,6,2,2,2,2,3
4208,4,1,1,2,1,2,3
4209,3,8,2,1,1,2,3
4210,8,12,2,2,2,2,3
4211,3,1,1,2,2,2,3
4212,4,4,2,4,2,2,2
4213,4,4,2,2,2,2,2
4214,4,1,2,2,2,1,3
4215,4,2,2,2,2,2,3
4216,8,2,1,1,1,1,3
4217,4,4,4,4,4,4,1
4218,6,6,4,6,2,2,2
4219,6,6,6,6,2,2,2
4220,6,6,6,6,2,2,2
4221,6,6,6,6,2,2,2
4222,6,6,6,6,2,2,2
4223,8,4,2,2,2,2,3
4224,3,1,1,1,1,1,3
4225,3,2,1,1,1,1,3
4226,3,4,4,4,4,1,3
4227,4,3,2,3,3,3,3
4228,3,3,1,3,1,3,2
4229,6,6,1,1,1,1,2
4230,6,24,2,2,2,2,3
4231,6,6,2,2,2,2,2
4232,4,3,2,2,2,2,3
4233,3,3,3,2,2,2,2
4234,4,3,2,3,3,2,3
4235,3,2,2,2,2,2,3
4236,3,2,2,2,2,2,3
4237,2,3,1,1,1,1,3
4238,2,1,2,1,2,1,2
4239,2,1,1,1,1,1,3
4240,2,1,1,1,1,1,3
4241,2,1,1,1,1,1,3
4242,2,1,1,1,1,1,3
4243,2,2,2,2,1,2,2
4244,2,2,1,1,1,1,2
4245,2,2,2,2,2,2,1
4246,2,12,2,6,2,2,2
4247,2,1,1,1,1,1,3
4248,2,1,1,1,1,1,3
4249,2,2,2,2,2,2,1
4250,2,1,2,2,2,2,2
4251,2,2,2,2,2,2,1
4252,2,7,2,2,2,2,2
4253,2,1,1,1,1,1,3
4254,2,2,2,1,2,2,2
4255,2,1,2,2,2,2,2
4256,2,1,1,1,1,1,3
4257,2,1,1,2,1,1,2
4258,2,1,1,1,1,1,3
4259,2,2,2,1,2,2,2
4260,2,1,1,1,1,1,3
4261,2,2,2,2,2,2,1
4262,2,3,2,2,2,2,2
4263,2,6,1,1,2,1,2
4264,2,14,1,1,2,2,2
4265,2,2,2,2,2,2,1
4266,2,2,2,2,2,2,1
4267,2,1,1,1,1,2,2
4268,2,1,1,1,1,1,3
4269,2,2,2,2,1,2,2
4270,2,1,1,1,1,1,3
4271,2,1,1,1,1,1,3
4272,2,3,1,1,1,1,3
4273,2,1,1,1,1,1,3
4274,2,1,1,1,1,1,3
4275,2,1,1,1,1,1,3
4276,2,1,1,1,2,1,2
4277,2,1,1,1,1,1,3
4278,2,3,3,3,2,1,2
4279,2,3,3,3,3,1,3
4280,2,2,2,2,2,2,1
4281,2,1,1,1,1,1,3
4282,2,1,1,1,1,2,2
4283,2,1,2,2,2,2,2
4284,2,2,2,2,2,2,1
4285,2,1,1,1,1,1,3
4286,2,1,1,1,1,1,3
4287,2,1,1,1,1,1,3
4288,2,1,1,1,1,1,3
4289,2,1,1,2,1,1,2
4290,2,2,1,2,1,1,2
4291,2,1,1,1,1,1,3
4292,2,2,1,3,1,1,2
4293,2,2,2,2,2,2,1
4294,2,2,2,2,2,2,1
4295,2,2,2,2,2,2,1
4296,2,2,2,2,2,2,1
4297,2,2,2,2,2,2,1
4298,2,2,2,2,2,2,1
4299,2,1,1,1,1,1,3
4300,2,2,1,2,2,1,2
4301,2,2,2,2,2,2,1
4302,2,2,2,2,2,2,1
4303,2,2,2,2,2,2,1
4304,2,2,2,2,1,2,2
4305,2,1,1,1,1,1,3
4306,2,2,2,2,2,2,1
4307,2,2,1,2,2,2,2
4308,2,3,2,2,2,2,2
4309,2,1,1,2,1,2,2
4310,2,2,2,2,2,2,1
4311,2,1,1,2,1,1,2
4312,2,1,1,1,1,1,3
4313,2,6,1,1,1,1,3
4314,2,2,2,2,2,2,1
4315,2,6,2,3,2,2,2
4316,2,2,2,2,2,2,1
4317,2,2,2,2,2,2,1
4318,2,2,2,2,2,2,1
4319,2,1,1,1,1,1,3
4320,2,2,1,1,1,1,2
4321,2,2,1,1,1,1,2
4322,2,2,2,2,2,2,1
4323,2,1,1,1,1,1,3
4324,2,2,2,2,2,2,1
4325,2,1,1,1,1,1,3
4326,2,1,2,2,2,2,2
4327,2,2,2,2,2,2,1
4328,2,2,2,2,2,2,1
4329,2,4,2,2,2,2,2
4330,2,1,1,1,1,1,3
4331,2,6,2,2,2,2,2
4332,2,6,2,2,2,2,2
4333,2,6,2,2,2,2,2
4334,2,1,1,1,1,1,3
4335,2,6,1,1,1,1,3
4336,2,2,2,2,1,1,2
4337,2,2,2,2,2,2,1
4338,2,2,2,2,2,2,1
4339,2,2,2,2,2,2,1
4340,2,2,1,1,2,1,2
4341,2,2,2,1,2,2,2
4342,2,1,1,1,1,1,3
4343,2,1,1,1,1,1,3
4344,2,1,1,1,1,1,3
4345,2,1,1,1,1,1,3
4346,2,2,2,2,2,2,1
4347,2,1,1,1,1,1,3
4348,2,1,1,1,1,1,3
4349,2,1,1,1,1,1,3
4350,2,2,2,2,2,2,1
4351,2,1,1,1,1,1,3
4352,2,2,2,2,2,2,1
4353,2,2,1,1,2,2,2
4354,2,1,1,1,1,1,3
4355,2,1,1,1,1,1,3
4356,2,2,1,1,1,1,2
4357,2,4,2,2,2,2,2
4358,2,4,2,2,2,2,2
4359,2,2,2,2,2,2,1
4360,2,1,1,1,1,1,3
4361,2,5,2,2,2,2,2
4362,2,1,1,1,1,1,3
4363,2,2,2,2,2,2,1
4364,2,2,2,2,2,2,1
4365,2,1,1,1,1,1,3
4366,2,1,1,1,1,1,3
4367,2,2,2,2,2,2,1
4368,2,8,1,1,1,1,3
4369,2,1,1,1,1,1,3
4370,2,2,2,2,2,2,1
4371,2,2,2,2,2,2,1
4372,2,2,2,1,1,1,2
4373,2,1,1,1,1,1,3
4374,2,1,1,1,1,1,3
4375,2,2,2,2,2,2,1
4376,2,3,2,2,2,2,2
4377,2,4,6,4,4,6,3
4378,2,1,1,1,1,1,3
4379,2,1,1,1,1,1,3
4380,2,2,1,1,2,1,2
4381,2,1,1,1,1,1,3
4382,2,2,1,1,1,1,2
4383,2,2,1,2,2,1,2
4384,2,2,2,2,2,2,1
4385,2,1,1,3,2,1,2
4386,2,1,1,3,2,1,2
4387,2,1,1,1,1,1,3
4388,2,1,1,1,1,1,3
4389,2,1,1,1,1,1,3
4390,2,2,2,2,2,2,1
4391,2,1,1,1,1,1,3
4392,2,1,1,1,1,2,2
4393,2,1,2,2,2,2,2
4394,2,2,1,1,1,1,2
4395,2,1,1,1,1,1,3
4396,2,1,1,1,2,2,2
4397,2,1,1,2,1,2,2
4398,2,1,1,2,2,2,2
4399,2,1,1,1,1,1,3
4400,2,1,1,2,2,1,2
4401,2,1,2,1,1,1,2
4402,2,2,1,1,1,2,2
4403,2,1,1,1,1,1,3
4404,2,1,1,2,1,1,2
4405,2,1,1,1,2,2,2
4406,2,12,2,12,2,2,2
4407,2,2,2,2,2,2,1
4408,2,2,2,2,2,2,1
4409,2,6,1,2,1,6,2
4410,2,2,2,1,1,1,2
4411,2,1,1,1,1,1,3
4412,2,2,1,1,1,1,2
4413,2,2,2,2,2,2,1
4414,2,1,1,2,2,1,2
4415,2,2,2,2,2,2,1
4416,2,4,1,1,1,1,3
4417,2,1,1,1,1,1,3
4418,2,2,2,2,2,2,1
4419,2,4,2,2,2,2,2
4420,2,2,2,2,2,2,1
4421,2,1,1,1,1,2,2
4422,2,12,2,2,2,2,2
4423,2,2,2,1,2,2,2
4424,2,2,2,1,2,2,2
4425,2,2,2,2,2,2,1
4426,2,2,2,2,2,2,1
4427,2,2,2,2,2,2,1
4428,2,2,1,2,1,1,2
4429,2,1,1,1,1,1,3
4430,2,2,1,1,2,2,2
4431,2,6,2,2,2,2,2
4432,2,1,1,1,1,1,3
4433,2,1,1,1,1,1,3
4434,2,2,2,2,2,2,1
4435,2,2,2,2,1,2,2
4436,2,1,1,1,1,1,3
4437,2,2,2,2,2,2,1
4438,2,2,2,2,2,2,1
4439,2,2,2,2,2,2,1
4440,2,2,2,2,2,2,1
4441,2,2,2,2,2,2,1
4442,2,2,2,2,2,2,1
4443,2,1,2,2,2,2,2
4444,2,6,5,6,6,6,3
4445,2,2,2,2,2,2,1
4446,2,5,2,2,2,2,2
4447,2,12,1,1,1,2,2
4448,2,2,2,2,2,2,1
4449,2,2,2,2,2,2,1
4450,2,3,1,1,1,1,3
4451,2,1,1,1,1,1,3
4452,2,6,1,1,1,1,3
4453,2,2,2,2,2,2,1
4454,2,2,2,2,2,2,1
4455,2,2,2,2,2,2,1
4456,2,2,4,2,2,2,2
4457,2,1,1,1,1,1,3
4458,2,1,2,2,2,2,2
4459,2,3,2,2,2,2,2
4460,2,2,2,2,2,2,1
4461,2,2,1,1,1,2,2
4462,2,2,1,1,1,1,2
4463,2,2,2,2,2,2,1
4464,2,1,1,1,1,1,3
4465,2,1,1,1,1,1,3
4466,2,1,1,1,1,1,3
4467,2,2,1,1,1,1,2
4468,2,1,1,1,1,1,3
4469,2,1,1,1,1,1,3
4470,2,1,1,1,1,1,3
4471,2,1,1,1,1,1,3
4472,2,1,2,1,2,1,2
4473,2,6,2,6,2,1,2
4474,2,3,2,2,2,2,2
4475,2,1,1,4,1,1,3
4476,2,1,2,2,1,2,2
4477,2,2,2,2,2,2,1
4478,2,2,1,2,2,2,2
4479,2,8,1,1,1,1,3
4480,2,1,1,1,2,1,2
4481,2,2,2,2,2,2,1
4482,2,2,2,2,2,2,1
4483,2,2,1,1,1,1,2
4484,2,2,2,1,1,1,2
4485,2,2,2,2,2,2,1
4486,2,3,1,1,1,1,3
4487,2,1,2,2,1,2,2
4488,2,2,2,2,2,2,1
4489,2,2,2,2,2,2,1
4490,2,2,1,1,1,1,2
4491,2,6,2,2,2,2,2
4492,2,2,1,1,1,1,2
4493,2,2,2,2,2,2,1
4494,2,2,2,2,2,2,1
4495,2,2,1,1,1,1,2
4496,2,2,2,2,2,2,1
4497,2,4,2,1,4,2,2
4498,2,2,1,1,2,1,2
4499,2,2,2,2,2,2,1
4500,2,1,1,1,1,1,3
4501,2,4,2,2,2,2,2
4502,2,2,1,1,1,1,2
4503,2,2,1,1,1,1,2
4504,2,1,1,2,1,1,2
4505,2,1,2,1,2,2,2
4506,2,1,2,1,2,2,2
4507,2,1,2,1,2,2,2
4508,2,1,2,1,2,2,2
4509,2,6,4,6,2,4,2
4510,2,1,2,1,1,1,2
4511,2,3,2,2,2,2,2
4512,2,1,2,2,2,2,2
4513,2,12,1,6,1,4,3
4514,2,2,2,2,2,2,1
4515,2,1,2,1,2,2,2
4516,2,6,2,2,2,2,2
4517,2,6,2,2,2,2,2
4518,2,6,2,2,2,2,2
4519,2,6,2,2,2,2,2
4520,2,6,2,2,2,2,2
4521,2,6,2,2,2,2,2
4522,2,6,2,2,2,2,2
4523,2,6,2,2,2,1,2
4524,2,14,1,1,1,1,3
4525,2,14,2,2,2,2,2
4526,2,3,4,2,2,2,2
4527,2,8,4,2,2,2,2
4528,2,3,4,2,2,2,2
4529,2,4,2,4,2,2,2
4530,2,4,2,2,2,2,2
4531,2,4,2,2,2,2,2
4532,2,4,2,2,2,2,2
4533,2,4,2,2,2,2,2
4534,2,4,2,2,2,2,2
4535,2,4,2,2,2,2,2
4536,2,4,2,2,2,2,2
4537,2,4,2,2,2,2,2
4538,2,4,2,2,2,2,2
4539,2,4,2,2,2,2,2
4540,2,7,2,2,2,2,2
4541,2,1,1,1,1,1,3
4542,2,2,2,2,2,1,2
4543,2,2,2,2,2,2,1
4544,2,2,2,2,2,2,1
4545,2,6,1,5,4,2,2
4546,2,1,1,1,1,2,2
4547,2,3,2,1,2,1,2
4548,2,2,2,2,2,2,1
4549,2,2,2,2,2,2,1
4550,2,1,2,2,1,1,2
4551,2,1,1,1,1,1,3
4552,2,1,1,1,1,1,3
4553,2,5,2,1,2,2,2
4554,2,2,2,2,2,2,1
4555,2,2,1,1,1,1,2
4556,2,2,1,1,1,1,2
4557,2,2,1,1,1,1,2
4558,2,2,1,1,1,1,2
4559,2,6,1,1,1,1,3
4560,2,1,1,1,1,1,3
4561,2,5,2,2,2,2,2
4562,2,2,2,2,2,2,1
4563,2,2,1,2,1,2,2
4564,2,2,2,2,2,2,1
4565,2,2,8,4,1,4,2
4566,2,4,2,3,2,2,2
4567,2,2,2,2,2,2,1
4568,2,2,2,2,2,2,1
4569,2,2,1,1,1,1,2
4570,2,2,2,2,2,2,1
4571,2,6,2,2,2,2,2
4572,2,2,2,2,2,2,1
4573,2,2,2,2,2,2,1
4574,2,2,1,1,1,1,2
4575,2,3,1,1,1,1,3
4576,2,2,2,2,2,2,1
4577,2,1,2,2,2,2,2
4578,2,1,1,1,1,1,3
4579,2,6,2,2,2,1,2
4580,2,2,2,1,2,2,2
4581,2,3,2,2,2,2,2
4582,2,1,2,2,2,2,2
4583,2,8,2,3,2,2,2
4584,2,1,1,1,1,1,3
4585,2,1,1,1,1,1,3
4586,2,1,1,1,1,1,3
4587,2,1,1,1,1,1,3
4588,2,2,1,2,1,1,2
4589,2,2,2,2,2,2,1
4590,2,3,2,2,2,2,2
4591,2,1,1,1,1,1,3
4592,2,2,2,2,2,2,1
4593,2,2,2,2,2,2,1
4594,2,2,1,1,1,1,2
4595,2,6,2,2,2,2,2
4596,2,1,2,1,2,1,2
4597,2,12,2,2,2,2,2
4598,2,1,2,1,1,1,2
4599,2,14,1,1,1,1,3
4600,2,2,2,2,2,2,1
4601,2,2,1,1,1,1,2
4602,2,2,1,1,1,2,2
4603,2,2,1,1,1,2,2
4604,2,2,2,4,2,2,2
4605,2,8,4,2,2,2,2
4606,2,8,4,2,2,2,2
4607,2,8,4,2,2,2,2
4608,2,3,4,2,2,2,2
4609,2,1,2,1,1,1,2
4610,2,2,2,2,2,2,1
4611,2,1,1,1,1,1,3
4612,2,2,2,2,2,2,1
4613,2,14,2,1,2,2,2
4614,2,1,1,1,1,1,3
4615,2,1,2,2,2,2,2
4616,2,1,1,1,1,1,3
4617,2,2,2,2,2,2,1
4618,2,1,2,2,2,2,2
4619,2,2,2,2,2,2,1
4620,2,2,2,2,2,2,1
4621,2,3,1,1,1,1,3
4622,2,6,2,1,1,1,2
4623,2,2,2,2,1,2,2
4624,2,1,1,1,1,1,3
4625,2,2,2,2,2,2,1
4626,2,2,2,2,2,2,1
4627,2,2,2,2,2,2,1
4628,2,2,2,2,2,2,1
4629,2,2,2,2,2,2,1
4630,2,2,2,2,2,2,1
4631,2,2,2,2,2,2,1
4632,2,1,2,2,1,2,2
4633,2,1,1,2,1,1,2
4634,2,1,1,2,1,1,2
4635,2,1,1,1,1,2,2
4636,2,4,2,1,2,2,2
4637,2,1,2,2,2,1,2
4638,2,1,1,1,1,1,3
4639,2,1,1,1,1,1,3
4640,2,4,2,2,2,2,2
4641,2,2,1,1,1,1,2
4642,2,2,1,1,1,1,2
4643,2,1,2,2,2,2,2
4644,2,1,2,2,2,2,2
4645,2,1,2,2,2,2,2
4646,2,1,2,2,2,2,2
4647,2,1,2,2,2,2,2
4648,2,1,2,2,2,2,2
4649,2,6,1,1,1,1,3
4650,2,1,2,1,2,1,2
4651,2,1,1,1,1,1,3
4652,2,1,1,1,1,1,3
4653,2,2,2,1,2,2,2
4654,2,2,2,1,2,2,2
4655,2,2,2,1,2,2,2
4656,2,1,1,1,1,1,3
4657,2,8,2,1,1,1,2
4658,2,2,1,2,2,1,2
4659,2,2,2,2,2,2,1
4660,2,5,2,2,2,2,2
4661,2,3,2,2,2,2,2
4662,2,8,2,1,2,2,2
4663,2,2,2,2,2,2,1
4664,2,2,1,2,2,1,2
4665,2,2,2,2,2,2,1
4666,2,2,2,2,2,2,1
4667,2,2,1,1,1,1,2
4668,2,3,2,2,2,2,2
4669,2,1,1,1,1,1,3
4670,2,1,1,1,1,1,3
4671,2,2,2,2,2,2,1
4672,2,2,1,2,2,2,2
4673,2,2,2,2,2,2,1
4674,2,3,1,1,1,1,3
4675,2,1,2,2,2,2,2
4676,2,7,1,2,2,2,2
4677,2,1,1,1,1,1,3
4678,2,1,2,2,1,1,2
4679,2,2,2,2,1,1,2
4680,2,1,2,2,1,1,2
4681,2,2,1,1,1,1,2
4682,2,2,1,1,1,1,2
4683,2,1,1,1,1,1,3
4684,2,1,1,1,1,1,3
4685,2,1,1,1,1,2,2
4686,2,1,2,1,1,1,2
4687,2,1,1,1,1,1,3
4688,2,5,6,2,2,2,2
4689,2,2,1,1,1,1,2
4690,2,1,1,1,1,1,3
4691,2,2,2,2,2,2,1
4692,2,2,2,2,2,2,1
4693,2,2,2,2,2,2,1
4694,2,2,2,2,2,2,1
4695,2,2,2,2,2,2,1
4696,2,1,1,1,1,1,3
4697,4,4,2,2,2,2,2
4698,3,3,3,3,3,3,1
4699,3,3,1,1,1,1,2
4700,5,5,5,5,5,5,1
4701,5,5,5,5,5,5,1
4702,3,1,1,1,1,1,3
4703,3,2,2,2,2,2,3
4704,4,1,1,1,1,1,3
4705,6,3,1,1,1,1,3
4706,6,2,2,2,2,2,3
4707,4,3,2,4,2,2,2
4708,4,3,4,4,2,4,2
4709,4,3,1,1,1,1,3
4710,4,3,1,1,1,1,3
4711,5,3,2,2,2,2,3
4712,5,1,1,2,1,1,3
4713,3,2,2,3,2,2,2
4714,4,4,4,4,4,4,1
4715,4,4,4,4,4,4,1
4716,4,4,4,4,4,4,1
4717,4,4,4,4,4,4,1
4718,4,4,4,4,4,4,1
4719,4,8,2,2,2,4,2
4720,4,4,4,4,4,4,1
4721,4,4,2,4,2,2,2
4722,3,4,2,3,2,4,2
4723,4,4,4,4,4,4,1
4724,4,4,4,4,4,4,1
4725,4,4,4,4,4,4,1
4726,4,4,4,4,4,4,1
4727,4,4,2,2,2,2,2
4728,4,3,1,1,1,2,3
4729,4,4,4,2,2,4,2
4730,4,3,4,4,4,4,2
4731,3,6,2,6,2,6,3
4732,5,8,2,2,2,2,3
4733,5,8,2,2,2,2,3
4734,4,4,4,4,4,4,1
4735,10,8,2,4,2,2,3
4736,3,12,1,3,1,12,2
4737,6,6,6,6,1,6,2
4738,6,12,2,2,2,2,3
4739,3,3,3,3,3,3,1
4740,3,3,2,3,2,2,2
4741,3,2,2,1,2,2,3
4742,3,3,2,2,2,2,2
4743,4,4,4,2,4,4,2
4744,3,3,3,3,3,3,1
4745,3,3,2,3,2,2,2
4746,4,8,4,4,2,4,2
4747,3,4,2,2,2,2,3
4748,10,8,2,4,2,2,3
4749,10,6,4,6,6,6,3
4750,4,4,4,4,4,4,1
4751,6,5,4,4,2,2,3
4752,6,2,2,2,4,4,3
4753,5,6,2,8,2,2,3
4754,3,4,2,4,2,2,3
4755,4,4,4,4,4,4,1
4756,4,4,4,4,4,4,1
4757,4,2,2,2,2,2,3
4758,4,4,4,4,4,4,1
4759,4,4,4,4,4,4,1
4760,4,3,2,2,2,2,3
4761,10,4,2,2,2,2,3
4762,3,3,3,3,3,3,1
4763,3,3,3,3,3,3,1
4764,4,2,2,4,4,4,2
4765,3,6,2,2,1,2,3
4766,3,6,2,2,1,2,3
4767,4,4,4,4,4,4,1
4768,3,2,2,2,2,2,3
4769,4,4,4,4,4,4,1
4770,3,3,2,2,2,2,2
4771,10,6,1,1,1,1,3
4772,6,4,4,4,4,4,3
4773,4,4,4,4,4,4,1
4774,4,4,4,4,4,4,1
4775,4,4,4,4,4,4,1
4776,3,6,2,6,2,2,3
4777,3,4,3,3,2,3,2
4778,3,4,2,3,3,3,2
4779,12,4,2,2,4,2,3
4780,4,4,2,2,4,1,2
4781,4,4,4,4,2,2,2
4782,4,3,3,3,3,2,3
4783,3,6,2,4,2,2,3
4784,3,2,2,2,2,2,3
4785,5,5,5,5,5,5,1
4786,5,5,5,5,5,5,1
4787,4,1,2,2,2,1,3
4788,4,8,4,4,4,4,2
4789,4,3,3,3,3,3,3
4790,4,3,3,3,3,3,3
4791,3,3,3,3,3,1,2
4792,10,4,2,2,2,2,3
4793,10,4,2,2,2,2,3
4794,4,3,3,3,3,3,3
4795,3,2,2,3,2,2,2
4796,4,6,2,4,4,4,2
4797,6,6,2,3,2,2,2
4798,4,4,2,4,2,2,2
4799,4,1,1,2,1,1,3
4800,4,1,1,2,1,1,3
4801,4,4,4,4,4,4,1
4802,4,1,1,1,1,1,3
4803,6,12,4,2,4,2,3
4804,6,12,2,2,2,2,3
4805,8,4,1,1,1,4,3
4806,4,1,2,4,2,4,2
4807,4,1,2,1,4,4,2
4808,4,1,2,2,2,4,2
4809,4,1,4,4,2,4,2
4810,4,1,4,4,4,4,2
4811,4,4,2,2,2,2,2
4812,6,8,2,2,2,2,3
4813,4,1,1,1,1,1,3
4814,24,10,4,4,4,6,3
4815,10,1,2,2,2,2,3
4816,24,24,3,24,2,3,2
4817,4,14,2,6,1,1,3
4818,4,4,4,4,2,2,2
4819,4,4,4,4,4,4,1
4820,4,4,4,4,4,4,1
4821,4,2,1,2,1,1,3
4822,4,2,1,2,1,1,3
4823,6,6,2,2,2,2,2
4824,4,6,2,2,2,2,3
4825,6,8,2,2,2,2,3
4826,4,1,4,4,4,4,2
4827,4,2,4,4,4,2,2
4828,4,2,1,4,2,2,2
4829,6,8,2,2,2,2,3
4830,4,1,1,1,1,1,3
4831,4,1,1,1,1,1,3
4832,10,1,1,2,1,1,3
4833,5,6,1,2,1,1,3
4834,4,2,1,2,2,2,3
4835,4,2,1,1,1,1,3
4836,4,2,2,1,1,1,3
4837,12,3,2,2,2,2,3
4838,5,6,2,2,1,2,3
4839,6,12,2,2,2,2,3
4840,4,2,2,2,2,2,3
4841,4,4,4,4,4,4,1
4842,14,14,2,1,2,2,2
4843,4,4,4,4,4,4,1
4844,4,4,4,4,4,4,1
4845,4,4,4,4,4,4,1
4846,4,4,4,4,4,4,1
4847,4,4,4,4,4,4,1
4848,4,4,4,4,4,4,1
4849,4,4,4,4,4,4,1
4850,4,1,4,4,4,4,2
4851,4,2,1,4,4,4,2
4852,4,4,4,4,4,4,1
4853,4,4,4,4,4,4,1
4854,4,1,4,4,4,4,2
4855,4,1,4,4,4,4,2
4856,4,4,4,4,4,4,1
4857,4,1,4,4,4,4,2
4858,4,4,4,4,4,4,1
4859,4,4,4,4,4,4,1
4860,4,4,4,4,4,4,1
4861,4,4,4,4,4,4,1
4862,4,4,4,4,4,4,1
4863,4,4,4,4,4,4,1
4864,4,1,4,4,4,4,2
4865,4,4,4,4,4,4,1
4866,4,5,4,4,4,4,2
4867,4,4,4,4,4,4,1
4868,4,4,2,4,4,4,2
4869,4,4,4,4,4,4,1
4870,4,2,2,1,2,2,3
4871,5,5,5,5,5,5,1
4872,4,3,4,4,4,4,2
4873,10,3,2,2,2,2,3
4874,4,2,4,4,4,4,2
4875,4,4,4,4,4,4,1
4876,6,1,1,1,2,1,3
4877,8,1,2,2,2,1,3
4878,4,2,1,1,1,1,3
4879,3,3,3,3,3,3,1
4880,6,6,4,6,2,2,2
4881,4,2,1,1,1,1,3
4882,4,1,1,1,1,1,3
4883,4,1,1,1,1,1,3
4884,4,1,1,1,1,1,3
4885,4,1,1,1,1,1,3
4886,4,1,1,1,1,1,3
4887,24,10,4,6,2,2,3
4888,24,10,4,6,2,2,3
4889,24,10,4,2,2,2,3
4890,4,2,4,4,4,4,2
4891,3,3,3,3,3,3,1
4892,4,4,2,4,2,2,2
4893,3,3,3,3,3,3,1
4894,6,12,2,2,2,2,3
4895,6,6,2,2,4,2,2
4896,4,2,2,2,2,4,2
4897,4,2,2,2,2,2,3
4898,4,4,4,4,4,4,1
4899,4,4,2,2,2,2,2
4900,6,12,4,4,6,4,2
4901,6,6,4,4,4,4,2
4902,6,6,4,6,6,6,2
4903,4,4,4,4,4,4,1
4904,6,3,4,4,2,4,3
4905,4,2,2,2,2,2,3
4906,4,4,4,4,4,4,1
4907,4,4,2,4,2,2,2
4908,4,7,2,2,2,2,3
4909,4,7,2,2,2,2,3
4910,6,2,2,2,2,2,3
4911,4,14,2,6,2,2,3
4912,4,6,4,4,1,4,2
4913,4,1,1,1,1,1,3
4914,6,2,2,2,2,2,3
4915,6,4,2,2,2,4,3
4916,8,8,8,8,8,8,1
4917,4,4,2,2,4,2,2
4918,4,4,4,4,4,4,1
4919,6,4,2,1,2,2,3
4920,8,4,4,4,4,4,3
4921,4,2,4,2,2,1,2
4922,4,4,4,2,2,1,2
4923,4,4,1,2,2,1,2
4924,4,12,2,2,2,2,3
4925,10,8,4,4,4,4,3
4926,4,2,2,1,2,2,3
4927,24,24,24,24,2,10,2
4928,4,2,2,2,2,2,3
4929,4,1,1,1,2,1,3
4930,4,4,4,4,4,4,1
4931,4,4,2,4,2,2,2
4932,12,2,2,2,2,2,3
4933,12,2,2,2,2,2,3
4934,10,4,2,2,2,2,3
4935,10,2,2,2,2,2,3
4936,10,1,1,2,2,1,3
4937,4,3,4,4,2,4,2
4938,6,1,2,1,2,1,3
4939,6,1,2,1,2,1,3
4940,6,4,2,2,2,2,3
4941,6,3,4,3,2,2,3
4942,3,4,2,6,2,2,3
4943,6,8,4,8,2,2,3
4944,8,8,4,8,2,4,2
4945,8,8,2,8,2,2,2
4946,10,4,2,2,2,2,3
4947,4,2,2,1,2,1,3
4948,4,2,2,2,2,2,3
4949,4,8,4,1,4,2,2
4950,4,2,2,4,2,2,2
4951,4,2,2,2,4,2,2
4952,4,4,2,4,4,4,2
4953,4,4,2,4,4,4,2
4954,4,4,2,2,2,2,2
4955,6,5,2,2,2,4,3
4956,4,2,2,2,2,1,3
4957,10,6,4,4,4,4,3
4958,10,6,4,4,4,4,3
4959,10,6,2,2,2,2,3
4960,4,2,2,1,2,2,3
4961,4,2,2,2,2,2,3
4962,4,2,1,1,1,1,3
4963,4,2,1,1,1,4,2
4964,4,2,1,1,1,1,3
4965,4,1,2,2,2,2,3
4966,4,2,1,1,1,1,3
